0,1,2,3,4,5,6,7,8,9
done,VERB,ccomp,6,54,58,10,263,,
its,DET,poss,12,59,62,11,263,,
duty,NOUN,dobj,10,63,67,12,263,,
to,ADP,prep,10,68,70,13,263,,
Mr.,PROPN,compound,15,71,74,14,263,263-2,PER
Bream,PROPN,pobj,13,75,80,15,263,263-2,PER
",",PUNCT,punct,6,81,82,16,263,,
and,CCONJ,cc,6,83,86,17,263,,
the,DET,det,19,87,90,18,263,,
set,NOUN,nsubj,20,91,94,19,263,,
is,AUX,conj,6,95,97,20,263,,
unlikely,ADJ,acomp,20,98,106,21,263,,
to,PART,aux,24,107,109,22,263,,
be,AUX,auxpass,24,110,112,23,263,,
redone,NOUN,xcomp,21,113,119,24,263,,
properly,ADV,advmod,24,120,128,25,263,,
.,PUNCT,punct,2,129,130,26,263,,
At,ADV,advmod,1,0,2,0,264,,
least,ADV,advmod,2,3,8,1,264,,
three,NUM,nummod,3,9,14,2,264,,
companies,NOUN,ROOT,3,15,24,3,264,,
-,PUNCT,punct,3,25,26,4,264,,
USAT,PROPN,compound,7,27,31,5,264,264-1,ORG
Laboratories,PROPN,compound,7,32,44,6,264,264-1,ORG
Inc.,PROPN,appos,3,45,49,7,264,264-1,ORG
in,ADP,prep,3,50,52,8,264,,
Newbury,PROPN,compound,10,53,60,9,264,,
Park,PROPN,pobj,8,61,65,10,264,,
",",PUNCT,punct,10,66,67,11,264,,
Calif.,PROPN,appos,10,68,74,12,264,,
;,PUNCT,punct,3,75,76,13,264,,
MikroMed,PROPN,compound,16,77,85,14,264,264-2,ORG
Screening,PROPN,compound,16,86,95,15,264,264-2,ORG
Inc.,PROPN,nsubj,34,96,100,16,264,264-2,ORG
",",PUNCT,punct,16,101,102,17,264,,
in,ADP,prep,16,103,105,18,264,,
Tucson,PROPN,pobj,18,106,112,19,264,,
",",PUNCT,punct,19,113,114,20,264,,
Ariz.,PROPN,appos,19,115,120,21,264,,
",",PUNCT,punct,19,121,122,22,264,,
and,CCONJ,cc,19,123,126,23,264,,
Scientific,PROPN,compound,26,127,137,24,264,,
International,PROPN,compound,26,138,151,25,264,,
Inc.,PROPN,conj,19,152,156,26,264,,
",",PUNCT,punct,19,157,158,27,264,,
in,ADP,prep,19,159,161,28,264,,
Fairhope,PROPN,pobj,28,162,170,29,264,,
",",PUNCT,punct,29,171,172,30,264,,
Ala.,PROPN,dep,32,173,177,31,264,,
-,PUNCT,punct,16,178,179,32,264,,
are,AUX,aux,34,180,183,33,264,,
awaiting,VERB,ROOT,34,184,192,34,264,,
approval,NOUN,dobj,34,193,201,35,264,,
from,ADP,prep,35,202,206,36,264,,
the,DET,det,41,207,210,37,264,,
Food,PROPN,nmod,41,211,215,38,264,,
and,CCONJ,cc,38,216,219,39,264,,
Drug,PROPN,conj,38,220,224,40,264,,
Administration,PROPN,pobj,36,225,239,41,264,,
for,ADP,prep,34,240,243,42,264,,
their,DET,poss,47,244,249,43,264,,
at,ADP,nmod,47,250,252,44,264,,
-,PUNCT,punct,44,252,253,45,264,,
home,NOUN,pobj,44,253,257,46,264,,
blood,NOUN,compound,49,258,263,47,264,,
sampling,NOUN,compound,49,264,272,48,264,,
kits,NOUN,pobj,42,273,277,49,264,,
.,PUNCT,punct,34,278,279,50,264,,
Daschle,PROPN,ROOT,0,0,7,0,265,265-1,PER
",",PUNCT,punct,0,8,9,1,265,,
S.D.,PROPN,intj,1,10,14,2,265,265-2,LOC
Trimble,ADJ,nsubj,14,0,7,0,266,266-1,PER
Re,NOUN,dep,2,8,10,1,266,,
-,VERB,dep,3,10,11,2,266,,
elected,VERB,acl,0,11,18,3,266,,
in,ADP,prep,3,19,21,4,266,,
Ulster,PROPN,compound,6,22,28,5,266,266-2,MISC
The,DET,det,9,29,32,6,266,,
moderate,ADJ,amod,9,33,41,7,266,,
Protestant,ADJ,compound,9,42,52,8,266,,
leader,NOUN,pobj,4,53,59,9,266,,
",",PUNCT,punct,9,60,61,10,266,,
David,PROPN,compound,12,62,67,11,266,,
Trimble,PROPN,appos,9,68,75,12,266,,
",",PUNCT,punct,14,76,77,13,266,,
overcame,ADJ,ROOT,14,78,86,14,266,,
hard,ADJ,amod,17,87,91,15,266,,
-,PUNCT,punct,17,91,92,16,266,,
line,NOUN,compound,19,92,96,17,266,,
Protestant,ADJ,compound,19,97,107,18,266,,
opposition,NOUN,dobj,14,108,118,19,266,,
and,CCONJ,cc,14,119,122,20,266,,
was,AUX,auxpass,24,123,126,21,266,,
re,VERB,dep,23,127,129,22,266,,
-,VERB,dep,24,129,130,23,266,,
elected,VERB,amod,26,130,137,24,266,,
first,ADJ,amod,26,138,143,25,266,,
minister,NOUN,conj,14,144,152,26,266,,
of,ADP,prep,26,153,155,27,266,,
the,DET,det,31,156,159,28,266,,
Northern,PROPN,compound,30,160,168,29,266,,
Ireland,PROPN,compound,31,169,176,30,266,,
Assembly,PROPN,pobj,27,177,185,31,266,,
",",PUNCT,punct,26,186,187,32,266,,
which,DET,nsubj,34,188,193,33,266,,
shares,VERB,relcl,26,194,200,34,266,,
power,NOUN,dobj,34,201,206,35,266,,
between,ADP,prep,35,207,214,36,266,,
Catholics,PROPN,pobj,36,215,224,37,266,,
and,CCONJ,cc,37,225,228,38,266,,
Protestants,PROPN,conj,37,229,240,39,266,,
.,PUNCT,punct,14,241,242,40,266,,
LEAD,PROPN,ROOT,0,0,4,0,267,,
:,PUNCT,punct,0,5,6,1,267,,
Deborah,PROPN,compound,4,7,14,2,267,267-1,PER
Leigh,PROPN,compound,4,15,20,3,267,267-1,PER
Spring,PROPN,nsubj,18,21,27,4,267,267-1,PER
",",PUNCT,punct,4,28,29,5,267,,
a,DET,det,7,30,31,6,267,,
daughter,NOUN,appos,4,32,40,7,267,,
of,ADP,prep,7,41,43,8,267,,
Mr.,PROPN,nmod,13,44,47,9,267,,
and,CCONJ,cc,9,48,51,10,267,,
Mrs.,PROPN,conj,9,52,56,11,267,267-2,PER
Bernard,PROPN,compound,13,57,64,12,267,267-2,PER
Polmer,PROPN,compound,14,65,71,13,267,267-2,PER
Spring,PROPN,pobj,8,72,78,14,267,,
of,ADP,prep,14,79,81,15,267,,
Boston,PROPN,pobj,15,82,88,16,267,,
",",PUNCT,punct,4,89,90,17,267,,
was,AUX,ROOT,18,91,94,18,267,,
married,VERB,acomp,18,95,102,19,267,,
yesterday,NOUN,npadvmod,19,103,112,20,267,,
to,ADP,prep,19,113,115,21,267,,
David,PROPN,compound,24,116,121,22,267,,
Charles,PROPN,compound,24,122,129,23,267,,
Cushing,PROPN,pobj,21,130,137,24,267,,
",",PUNCT,punct,24,138,139,25,267,,
a,DET,det,27,140,141,26,267,,
son,NOUN,appos,24,142,145,27,267,,
of,ADP,prep,27,146,148,28,267,,
Mr.,PROPN,pobj,28,149,152,29,267,,
and,CCONJ,cc,29,153,156,30,267,,
Mrs.,PROPN,conj,29,157,161,31,267,,
Thomas,PROPN,compound,34,162,168,32,267,,
William,PROPN,compound,34,169,176,33,267,,
Cushing,PROPN,ROOT,34,177,184,34,267,,
of,ADP,prep,34,185,187,35,267,,
Far,PROPN,compound,37,188,191,36,267,,
Hills,PROPN,pobj,35,192,197,37,267,,
",",PUNCT,punct,37,198,199,38,267,,
N.J.,PROPN,intj,38,200,204,39,267,,
Helene,PROPN,compound,2,0,6,0,268,,
L.,PROPN,compound,2,7,9,1,268,,
Kaplan,PROPN,ROOT,2,10,16,2,268,,
",",PUNCT,punct,2,17,18,3,268,,
Chair,PROPN,appos,2,19,24,4,268,,
",",PUNCT,punct,2,25,26,5,268,,
Mount,PROPN,compound,8,27,32,6,268,,
Sinai,PROPN,compound,8,33,38,7,268,,
School,PROPN,appos,2,39,45,8,268,,
of,ADP,prep,8,46,48,9,268,,
Medicine,PROPN,pobj,9,49,57,10,268,,
Stephen,PROPN,compound,13,58,65,11,268,,
M.,PROPN,compound,13,66,68,12,268,,
Peck,PROPN,conj,8,69,73,13,268,,
",",PUNCT,punct,13,74,75,14,268,,
Chair,PROPN,conj,13,76,81,15,268,,
",",PUNCT,punct,13,82,83,16,268,,
Mount,PROPN,compound,18,84,89,17,268,,
Sinai,PROPN,compound,23,90,95,18,268,,
NYU,PROPN,compound,23,96,99,19,268,,
Health,PROPN,compound,23,100,106,20,268,,
Arthur,PROPN,compound,23,107,113,21,268,,
H.,PROPN,compound,23,114,116,22,268,,
Rubenstein,PROPN,conj,13,117,127,23,268,,
",",PUNCT,punct,23,128,129,24,268,,
MBBCh,PROPN,conj,23,130,135,25,268,,
",",PUNCT,punct,25,136,137,26,268,,
Dean,PROPN,conj,25,138,142,27,268,,
",",PUNCT,punct,27,143,144,28,268,,
Mount,PROPN,compound,31,145,150,29,268,,
Sinai,PROPN,compound,31,151,156,30,268,,
School,PROPN,conj,27,157,163,31,268,,
of,ADP,prep,31,164,166,32,268,,
Medicine,PROPN,pobj,32,167,175,33,268,,
John,PROPN,compound,36,176,180,34,268,,
W.,PROPN,compound,36,181,183,35,268,,
Rowe,PROPN,conj,27,184,188,36,268,,
",",PUNCT,punct,36,189,190,37,268,,
M.D.,PROPN,appos,36,191,195,38,268,268-1,LOC
",",PUNCT,punct,36,196,197,39,268,,
President,PROPN,compound,42,198,207,40,268,,
Mount,PROPN,compound,42,208,213,41,268,268-2,PER
Sinai,PROPN,conj,36,214,219,42,268,268-2,PER
NYU,PROPN,compound,47,220,223,43,268,268-2,PER
Health,PROPN,compound,47,224,230,44,268,268-2,PER
Barry,PROPN,compound,47,231,236,45,268,268-2,PER
R.,PROPN,compound,47,237,239,46,268,268-2,PER
Freedman,PROPN,ROOT,47,240,248,47,268,268-2,PER
",",PUNCT,punct,47,249,250,48,268,,
President,PROPN,compound,53,251,260,49,268,,
The,DET,det,53,261,264,50,268,,
Mount,PROPN,compound,52,265,270,51,268,,
Sinai,PROPN,compound,53,271,276,52,268,,
Hospital,PROPN,appos,47,277,285,53,268,,
Persistent,ADJ,nsubj,1,0,10,0,269,,
reports,VERB,nsubj,10,11,18,1,269,,
that,SCONJ,mark,6,19,23,2,269,,
ethnic,ADJ,amod,4,24,30,3,269,,
Albanians,NOUN,nsubj,6,31,40,4,269,269-1,NONE
were,AUX,aux,6,41,45,5,269,,
abusing,VERB,acl,1,46,53,6,269,,
Serbs,PROPN,dobj,6,54,59,7,269,,
in,ADP,prep,6,60,62,8,269,,
Kosovo,PROPN,pobj,8,63,69,9,269,269-2,LOC
gave,VERB,ROOT,10,70,74,10,269,,
the,DET,det,15,75,78,11,269,,
intiative,ADJ,amod,15,79,88,12,269,,
powerful,ADJ,amod,15,89,97,13,269,,
popular,ADJ,amod,15,98,105,14,269,,
appeal,NOUN,dobj,10,106,112,15,269,,
among,ADP,prep,10,113,118,16,269,,
Mr.,PROPN,compound,18,119,122,17,269,,
Milosevic,PROPN,poss,20,123,132,18,269,,
's,PART,case,18,133,135,19,269,,
constituents,NOUN,pobj,16,136,148,20,269,,
",",PUNCT,punct,20,149,150,21,269,,
who,PRON,nsubj,24,151,154,22,269,,
still,ADV,advmod,24,155,160,23,269,,
think,VERB,relcl,20,161,166,24,269,,
of,ADP,prep,24,167,169,25,269,,
Kosovo,PROPN,pobj,25,170,176,26,269,,
as,SCONJ,prep,24,177,179,27,269,,
a,DET,det,29,180,181,28,269,,
place,NOUN,pobj,27,182,187,29,269,,
of,ADP,prep,29,188,190,30,269,,
Serbian,ADJ,amod,32,191,198,31,269,,
legends,NOUN,pobj,30,199,206,32,269,,
and,CCONJ,cc,32,207,210,33,269,,
monuments,NOUN,conj,32,211,220,34,269,,
.,PUNCT,punct,10,221,222,35,269,,
Nancy,PROPN,compound,2,0,5,0,270,,
Laurel,PROPN,compound,2,6,12,1,270,,
Maron,PROPN,nsubj,16,13,18,2,270,,
",",PUNCT,punct,2,19,20,3,270,,
a,DET,det,5,21,22,4,270,,
daughter,NOUN,appos,2,23,31,5,270,,
of,ADP,prep,5,32,34,6,270,,
Judith,PROPN,pobj,6,35,41,7,270,,
and,CCONJ,cc,5,42,45,8,270,,
David,PROPN,compound,10,46,51,9,270,,
Maron,PROPN,conj,5,52,57,10,270,,
of,ADP,prep,10,58,60,11,270,,
Englewood,PROPN,pobj,11,61,70,12,270,270-1,LOC
",",PUNCT,punct,12,71,72,13,270,,
N.J.,PROPN,appos,12,73,77,14,270,270-2,LOC
",",PUNCT,punct,12,78,79,15,270,,
is,AUX,ROOT,16,80,82,16,270,,
to,PART,aux,19,83,85,17,270,,
be,AUX,auxpass,19,86,88,18,270,,
married,VERB,xcomp,16,89,96,19,270,,
today,NOUN,npadvmod,19,97,102,20,270,,
to,ADP,prep,19,103,105,21,270,,
William,PROPN,compound,24,106,113,22,270,,
Edward,PROPN,compound,24,114,120,23,270,,
Schaeffer,PROPN,pobj,21,121,130,24,270,,
",",PUNCT,punct,24,131,132,25,270,,
the,DET,det,27,133,136,26,270,,
son,NOUN,appos,24,137,140,27,270,,
of,ADP,prep,27,141,143,28,270,,
Dr.,PROPN,compound,32,144,147,29,270,,
Michaela,PROPN,compound,32,148,156,30,270,,
Kane,PROPN,compound,32,157,161,31,270,,
Schaeffer,PROPN,pobj,28,162,171,32,270,,
and,CCONJ,cc,32,172,175,33,270,,
Dr.,PROPN,compound,36,176,179,34,270,,
Henry,PROPN,compound,36,180,185,35,270,,
Schaeffer,PROPN,conj,32,186,195,36,270,,
of,ADP,prep,36,196,198,37,270,,
Brooklyn,PROPN,pobj,37,199,207,38,270,,
.,PUNCT,punct,16,208,209,39,270,,
Her,DET,poss,1,0,3,0,271,,
time,NOUN,nsubj,9,4,8,1,271,,
of,ADP,prep,1,9,11,2,271,,
2,NUM,nummod,4,12,13,3,271,,
hours,NOUN,pobj,2,14,19,4,271,,
27,NUM,nummod,6,20,22,5,271,,
minutes,NOUN,npadvmod,4,23,30,6,271,,
37,NUM,nummod,8,31,33,7,271,,
seconds,NOUN,nsubj,9,34,41,8,271,,
was,AUX,ROOT,9,42,45,9,271,,
more,ADJ,amod,12,46,50,10,271,,
than,SCONJ,quantmod,12,51,55,11,271,,
2,NUM,nummod,13,56,57,12,271,,
minutes,NOUN,npadvmod,14,58,65,13,271,,
ahead,ADV,advmod,9,66,71,14,271,,
of,ADP,prep,14,72,74,15,271,,
Madina,PROPN,compound,17,75,81,16,271,,
Biktagirova,PROPN,pobj,15,82,93,17,271,,
-LRB-,PUNCT,punct,9,94,99,18,271,,
2:30:00,NUM,npadvmod,9,100,107,19,271,,
-RRB-,NUM,punct,19,108,113,20,271,,
of,ADP,prep,19,114,116,21,271,,
Belarus,PROPN,pobj,21,117,124,22,271,,
and,CCONJ,cc,22,125,128,23,271,,
Anne,PROPN,compound,26,129,133,24,271,271-1,PER
Marie,PROPN,compound,26,134,139,25,271,271-1,PER
Letko,PROPN,conj,22,140,145,26,271,271-1,PER
-LRB-,PUNCT,punct,19,146,151,27,271,,
2:30:19,NUM,appos,19,152,159,28,271,,
-RRB-,PUNCT,punct,19,160,165,29,271,,
of,ADP,prep,19,166,168,30,271,,
Glen,PROPN,compound,32,169,173,31,271,271-2,PER
Gardner,PROPN,pobj,30,174,181,32,271,271-2,PER
",",PUNCT,punct,32,182,183,33,271,,
N.J.,PROPN,intj,33,184,188,34,271,,
Chicago,PROPN,nsubj,2,0,7,0,272,272-2,LOC
Will,VERB,aux,2,8,12,1,272,,
Be,AUX,ccomp,20,13,15,2,272,,
Boeing,PROPN,poss,6,16,22,3,272,272-1,ORG
's,PART,case,3,23,25,4,272,,
New,PROPN,compound,6,26,29,5,272,,
Home,PROPN,attr,2,30,34,6,272,,
After,ADP,prep,2,35,40,7,272,,
weeks,NOUN,pobj,7,41,46,8,272,,
of,ADP,prep,8,47,49,9,272,,
negotiations,NOUN,pobj,9,50,62,10,272,,
since,SCONJ,mark,13,63,68,11,272,,
it,PRON,nsubj,13,69,71,12,272,,
said,VERB,advcl,2,72,76,13,272,,
it,PRON,nsubj,16,77,79,14,272,,
was,AUX,aux,16,80,83,15,272,,
leaving,VERB,ccomp,13,84,91,16,272,,
Seattle,PROPN,dobj,16,92,99,17,272,,
",",PUNCT,punct,20,100,101,18,272,,
Boeing,PROPN,nsubj,20,102,108,19,272,,
chose,VERB,ROOT,20,109,114,20,272,,
Chicago,PROPN,dobj,20,115,122,21,272,,
over,ADP,prep,20,123,127,22,272,,
Dallas,PROPN,pobj,22,128,134,23,272,,
and,CCONJ,cc,23,135,138,24,272,,
Denver,PROPN,conj,23,139,145,25,272,,
as,SCONJ,prep,20,146,148,26,272,,
its,DET,poss,29,149,152,27,272,,
new,ADJ,amod,29,153,156,28,272,,
home,NOUN,pobj,26,157,161,29,272,,
.,PUNCT,punct,20,162,163,30,272,,
President,PROPN,compound,1,0,9,0,273,,
Milosovic,PROPN,nsubj,3,10,19,1,273,273-1,PER
has,AUX,aux,3,20,23,2,273,,
called,VERB,ROOT,3,24,30,3,273,,
on,ADP,prep,3,31,33,4,273,,
the,DET,det,8,34,37,5,273,,
Bosnian,ADJ,amod,8,38,45,6,273,273-2,LOC
Serb,ADJ,amod,8,46,50,7,273,273-2,LOC
leader,NOUN,pobj,4,51,57,8,273,,
to,PART,aux,10,58,60,9,273,,
step,VERB,xcomp,3,61,65,10,273,,
aside,ADV,advmod,10,66,71,11,273,,
",",PUNCT,punct,3,72,73,12,273,,
but,CCONJ,cc,3,74,77,13,273,,
his,DET,poss,15,78,81,14,273,,
will,NOUN,nsubj,22,82,86,15,273,,
and,CCONJ,cc,15,87,90,16,273,,
ability,NOUN,conj,15,91,98,17,273,,
to,PART,aux,19,99,101,18,273,,
oust,VERB,acl,17,102,106,19,273,,
Dr.,PROPN,compound,21,107,110,20,273,,
Karadzic,PROPN,dobj,19,111,119,21,273,,
are,AUX,conj,3,120,123,22,273,,
uncertain,ADJ,acomp,22,124,133,23,273,,
.,PUNCT,punct,22,134,135,24,273,,
Unlike,ADP,prep,19,0,6,0,274,,
CBS,PROPN,poss,4,7,10,1,274,,
's,PART,case,1,11,13,2,274,,
loving,VERB,amod,4,14,20,3,274,,
caress,NOUN,pobj,0,21,27,4,274,,
of,ADP,prep,4,28,30,5,274,,
the,DET,det,7,31,34,6,274,,
Masters,PROPN,pobj,5,35,42,7,274,274-1,MISC
each,DET,det,9,43,47,8,274,,
April,PROPN,npadvmod,19,48,53,9,274,,
",",PUNCT,punct,19,54,55,10,274,,
coverage,NOUN,nsubjpass,19,56,64,11,274,,
of,ADP,prep,11,65,67,12,274,,
Olympic,ADJ,amod,14,68,75,13,274,274-2,MISC
golf,NOUN,pobj,12,76,80,14,274,,
would,VERB,aux,19,81,86,15,274,,
almost,ADV,advmod,17,87,93,16,274,,
surely,ADV,advmod,19,94,100,17,274,,
be,AUX,auxpass,19,101,103,18,274,,
taped,VERB,ROOT,19,104,109,19,274,,
",",PUNCT,punct,19,110,111,20,274,,
cut,VERB,conj,19,112,115,21,274,,
and,CCONJ,cc,21,116,119,22,274,,
pieced,VERB,conj,21,120,126,23,274,,
together,ADV,advmod,23,127,135,24,274,,
in,ADP,prep,23,136,138,25,274,,
a,DET,det,27,139,140,26,274,,
series,NOUN,pobj,25,141,147,27,274,,
of,ADP,prep,27,148,150,28,274,,
highlights,NOUN,pobj,28,151,161,29,274,,
.,PUNCT,punct,19,162,163,30,274,,
Mrs.,PROPN,compound,1,0,4,0,275,,
Clinton,PROPN,nsubj,14,5,12,1,275,,
",",PUNCT,punct,1,13,14,2,275,,
who,PRON,nsubj,4,15,18,3,275,,
won,VERB,relcl,1,19,22,4,275,,
the,DET,det,7,23,26,5,275,,
Senate,PROPN,compound,7,27,33,6,275,,
race,NOUN,dobj,4,34,38,7,275,,
in,ADP,prep,7,39,41,8,275,,
New,PROPN,compound,10,42,45,9,275,,
York,PROPN,pobj,8,46,50,10,275,,
in,ADP,prep,4,51,53,11,275,,
2000,NUM,pobj,11,54,58,12,275,,
",",PUNCT,punct,1,59,60,13,275,,
received,VERB,ROOT,14,61,69,14,275,,
$,SYM,nmod,16,70,71,15,275,,
"91,000",NUM,dobj,14,72,78,16,275,,
from,ADP,prep,14,79,83,17,275,,
the,DET,det,20,84,87,18,275,,
Kushner,PROPN,compound,20,88,95,19,275,275-1,PER
family,NOUN,pobj,17,96,102,20,275,,
and,CCONJ,cc,20,103,106,21,275,,
partnerships,NOUN,conj,20,107,119,22,275,,
",",PUNCT,punct,14,120,121,23,275,,
while,SCONJ,mark,27,122,127,24,275,,
Mr.,PROPN,compound,26,128,131,25,275,275-2,PER
Gore,PROPN,nsubj,27,132,136,26,275,275-2,PER
received,VERB,advcl,14,137,145,27,275,,
$,SYM,nmod,29,146,147,28,275,,
"66,000",NUM,dobj,27,148,154,29,275,,
for,ADP,prep,27,155,158,30,275,,
his,DET,poss,33,159,162,31,275,,
presidential,ADJ,amod,33,163,175,32,275,,
campaign,NOUN,pobj,30,176,184,33,275,,
that,DET,det,35,185,189,34,275,,
year,NOUN,npadvmod,27,190,194,35,275,,
.,PUNCT,punct,14,195,196,36,275,,
Ruth,PROPN,compound,1,0,4,0,276,276-1,PER
Herzberg,PROPN,nsubj,7,5,13,1,276,276-1,PER
",",PUNCT,punct,1,14,15,2,276,,
the,DET,det,5,16,19,3,276,,
branch,NOUN,compound,5,20,26,4,276,,
manager,NOUN,appos,1,27,34,5,276,,
",",PUNCT,punct,1,35,36,6,276,,
boasted,VERB,ROOT,7,37,44,7,276,,
about,ADP,prep,7,45,50,8,276,,
the,DET,det,10,51,54,9,276,,
skills,NOUN,pobj,8,55,61,10,276,,
Claudia,PROPN,nsubj,13,62,69,11,276,276-2,PER
was,AUX,aux,13,70,73,12,276,,
learning,VERB,relcl,10,74,82,13,276,,
",",PUNCT,punct,7,83,84,14,276,,
taking,VERB,advcl,7,85,91,15,276,,
no,DET,det,17,92,94,16,276,,
note,NOUN,dobj,15,95,99,17,276,,
of,ADP,prep,17,100,102,18,276,,
her,DET,poss,21,103,106,19,276,,
poor,ADJ,amod,21,107,111,20,276,,
posture,NOUN,pobj,18,112,119,21,276,,
.,PUNCT,punct,7,120,121,22,276,,
At,ADP,prep,9,0,2,0,277,,
the,DET,det,2,3,6,1,277,,
end,NOUN,pobj,0,7,10,2,277,,
of,ADP,prep,2,11,13,3,277,,
the,DET,det,5,14,17,4,277,,
summer,NOUN,pobj,3,18,24,5,277,,
",",PUNCT,punct,9,25,26,6,277,,
Mr.,PROPN,compound,8,27,30,7,277,277-1,PER
Fortier,PROPN,nsubj,9,31,38,8,277,277-1,PER
said,VERB,ROOT,9,39,43,9,277,,
",",PUNCT,punct,9,44,45,10,277,,
he,PRON,nsubj,12,46,48,11,277,,
received,VERB,ccomp,9,49,57,12,277,,
a,DET,det,14,58,59,13,277,,
letter,NOUN,dobj,12,60,66,14,277,,
from,ADP,prep,14,67,71,15,277,,
Mr.,PROPN,compound,17,72,75,16,277,277-2,PER
McVeigh,PROPN,pobj,15,76,83,17,277,277-2,PER
",",PUNCT,punct,17,84,85,18,277,,
who,PRON,nsubj,21,86,89,19,277,,
was,AUX,aux,21,90,93,20,277,,
traveling,VERB,relcl,17,94,103,21,277,,
to,ADP,prep,21,104,106,22,277,,
gun,NOUN,compound,24,107,110,23,277,,
shows,NOUN,pobj,22,111,116,24,277,,
",",PUNCT,punct,24,117,118,25,277,,
in,ADP,prep,30,119,121,26,277,,
which,DET,pobj,26,122,127,27,277,,
'',PUNCT,punct,30,128,130,28,277,,
Tim,PROPN,nsubj,30,131,134,29,277,,
told,VERB,relcl,24,135,139,30,277,,
me,PRON,dobj,30,140,142,31,277,,
that,SCONJ,mark,38,143,147,32,277,,
him,PRON,nsubj,38,148,151,33,277,,
and,CCONJ,cc,33,152,155,34,277,,
Terry,PROPN,compound,36,156,161,35,277,,
Nichols,PROPN,conj,33,162,169,36,277,,
had,AUX,aux,38,170,173,37,277,,
decided,VERB,ccomp,30,174,181,38,277,,
to,PART,aux,40,182,184,39,277,,
take,VERB,xcomp,38,185,189,40,277,,
some,DET,det,42,190,194,41,277,,
type,NOUN,dobj,40,195,199,42,277,,
of,ADP,prep,42,200,202,43,277,,
positive,ADJ,amod,46,203,211,44,277,,
offensive,ADJ,amod,46,212,221,45,277,,
action,NOUN,pobj,43,222,228,46,277,,
.,PUNCT,punct,9,229,230,47,277,,
The,DET,det,1,0,3,0,278,,
premise,NOUN,dep,4,4,11,1,278,,
:,PUNCT,punct,4,12,13,2,278,,
There,PRON,expl,4,14,19,3,278,,
is,AUX,ROOT,4,20,22,4,278,,
credible,ADJ,amod,6,23,31,5,278,,
evidence,NOUN,attr,4,32,40,6,278,,
that,SCONJ,mark,20,41,45,7,278,,
a,DET,det,12,46,47,8,278,,
"2,000-year",NUM,npadvmod,11,48,58,9,278,,
-,PUNCT,punct,11,58,59,10,278,,
old,ADJ,amod,12,59,62,11,278,,
tomb,NOUN,nsubj,20,63,67,12,278,,
in,ADP,prep,12,68,70,13,278,,
the,DET,det,16,71,74,14,278,,
Talpiot,PROPN,compound,16,75,82,15,278,,
neighborhood,NOUN,pobj,13,83,95,16,278,,
of,ADP,prep,16,96,98,17,278,,
Jerusalem,PROPN,pobj,17,99,108,18,278,,
once,ADV,advmod,20,109,113,19,278,,
held,VERB,acl,6,114,118,20,278,,
the,DET,det,22,119,122,21,278,,
remains,NOUN,dobj,20,123,130,22,278,,
of,ADP,prep,22,131,133,23,278,,
Jesus,PROPN,pobj,23,134,139,24,278,,
of,ADP,prep,24,140,142,25,278,,
Nazareth,PROPN,pobj,25,143,151,26,278,278-1,LOC
and,CCONJ,cc,24,152,155,27,278,,
his,DET,poss,29,156,159,28,278,,
family,NOUN,conj,24,160,166,29,278,,
--,PUNCT,punct,29,167,169,30,278,,
including,VERB,prep,22,170,179,31,278,,
his,DET,poss,33,180,183,32,278,,
wife,NOUN,pobj,31,184,188,33,278,,
",",PUNCT,punct,33,189,190,34,278,,
Mary,PROPN,compound,36,191,195,35,278,278-2,PER
Magdalene,PROPN,appos,33,196,205,36,278,278-2,PER
",",PUNCT,punct,36,206,207,37,278,,
and,CCONJ,cc,36,208,211,38,278,,
son,NOUN,conj,36,212,215,39,278,,
",",PUNCT,punct,39,216,217,40,278,,
Judah,PROPN,appos,39,218,223,41,278,,
.,PUNCT,punct,4,224,225,42,278,,
Yesterday,NOUN,npadvmod,21,0,9,0,279,,
",",PUNCT,punct,21,10,11,1,279,,
John,PROPN,compound,4,12,16,2,279,279-1,PER
J.,PROPN,compound,4,17,19,3,279,279-1,PER
Murphy,PROPN,nsubj,21,20,26,4,279,279-1,PER
",",PUNCT,punct,4,27,28,5,279,,
of,ADP,prep,4,29,31,6,279,,
Cherry,PROPN,compound,8,32,38,7,279,,
Hill,PROPN,pobj,6,39,43,8,279,,
",",PUNCT,punct,8,44,45,9,279,,
N.J.,PROPN,appos,8,46,50,10,279,279-2,LOC
",",PUNCT,punct,8,51,52,11,279,,
a,DET,det,13,53,54,12,279,,
lawyer,NOUN,appos,8,55,61,13,279,,
for,ADP,prep,13,62,65,14,279,,
13,NUM,pobj,14,66,68,15,279,,
of,ADP,prep,15,69,71,16,279,,
the,DET,det,19,72,75,17,279,,
former,ADJ,amod,19,76,82,18,279,,
detainees,NOUN,pobj,16,83,92,19,279,,
",",PUNCT,punct,4,93,94,20,279,,
said,VERB,ROOT,21,95,99,21,279,,
the,DET,det,23,100,103,22,279,,
settlement,NOUN,nsubj,24,104,114,23,279,,
avoided,VERB,ccomp,21,115,122,24,279,,
a,DET,det,29,123,124,25,279,,
long,ADJ,amod,29,125,129,26,279,,
and,CCONJ,cc,26,130,133,27,279,,
costly,ADJ,conj,26,134,140,28,279,,
trial,NOUN,dobj,24,141,146,29,279,,
.,PUNCT,punct,21,147,148,30,279,,
His,DET,poss,1,0,3,0,280,,
